city,city_id,timestamp,likes,geo,hashtags,user_id,lat,lng,mentions,tweet_url,replies,retweets,text,replay_to_users,screen_name
Wheaton,1840010166,2019-09-16 23:04:54,5,,[],1173734533721657347,41.8561,-88.1083,,https://twitter.com/realbenconboy/status/1173734533721657347,0,0,State Farm marketing person: Ok basically we want to make a commercial where we portray Patrick Mahomes’ agent as ineffective and just an all around weird guy. We will broadcast this commercial on every NFL commercial break Patrick Mahomes’ agent: You got a deal,,realbenconboy
Wheaton,1840010166,2019-09-07 03:41:57,8,,[],1170180375794073601,41.8561,-88.1083,,https://twitter.com/UEPRockford/status/1170180375794073601,0,0,Our plans for former State Farm headquarters ,,UEPRockford
Wheaton,1840010166,2019-08-30 02:53:54,4,,AEW Starrcast,1167269182641201152,41.8561,-88.1083,,https://twitter.com/ConnorCasey_CB/status/1167269182641201152,1,1,Cody: Very likely an #AEW TV show and pay-per-view at State Farm in Atlanta in the future #Starrcast,,ConnorCasey_CB
Wheaton,1840010166,2019-07-24 16:49:08,0,,[],1154071023853166593,41.8561,-88.1083,,https://twitter.com/RAETHED0N/status/1154071023853166593,0,0,the state farm commercial i just heard,,RAETHED0N
Wheaton,1840010166,2019-07-18 18:43:56,1,,[],1151925588153835521,41.8561,-88.1083,,https://twitter.com/ErinCosky/status/1151925588153835521,0,0,Congratulations to all the 2020 TOYs!,EducationFL,ErinCosky
Wheaton,1840010166,2019-07-15 02:04:12,9,,[],1150586833203539969,41.8561,-88.1083,,https://twitter.com/johnnymonaco/status/1150586833203539969,0,0,Sometimes on nice nights like this I’ll drive around my neighborhood so the route makes a pentagram on my State Farm Drive Safe &amp; Save app. I want the discount but I also want them to know I’m still metal. @… https://www.instagram.com/p/Bz64LRbHdHz/?igshid=1adj1m977gpb5,,johnnymonaco
Wheaton,1840010166,2019-05-12 16:04:02,0,,whatif NASCAR IMSA,1127605362557845507,41.8561,-88.1083,,https://twitter.com/MattJagg7/status/1127605362557845507,0,0,"I always wanted to be a race car driver when I grew up. I am happy with how things turned out as a State Farm Insurance Agent, but I still wonder...what if . . . .#whatif #NASCAR #IMSA",,MattJagg7
Wheaton,1840010166,2019-04-23 03:10:12,1,,[],1120525248535904257,41.8561,-88.1083,@StateFarm @JHarden13 @babgocubs,https://twitter.com/Mikeebrennann/status/1120525248535904257,0,0,That new @StateFarm commercial with @JHarden13 was funny af @babgocubs,,Mikeebrennann
Wheaton,1840010166,2019-04-02 20:48:43,23,,[],1113181490005901313,41.8561,-88.1083,@BarstoolILLSt,https://twitter.com/jspokass9/status/1113181490005901313,0,0,The real Jake from State Farm is a bartender at Pub II @BarstoolILLSt. Khakis are framed,EddieBarstool,jspokass9
Wheaton,1840010166,2019-03-17 18:20:40,0,,[],1107346024165711872,41.8561,-88.1083,,https://twitter.com/CamWillingham21/status/1107346024165711872,0,0,Lol no,overwatchleague,CamWillingham21
Wheaton,1840010166,2019-03-15 23:42:04,0,,likeagoodneigbour,1106702132261122048,41.8561,-88.1083,@StateFarm,https://twitter.com/tips74/status/1106702132261122048,1,0,@StateFarm terrible customer service. So much for #likeagoodneigbour. Called and cancelled my insurance in November and December; still got charged for 3 more months.,,tips74
Wheaton,1840010166,2019-03-01 20:35:17,0,,[],1101581696472821760,41.8561,-88.1083,,https://twitter.com/Super23/status/1101581696472821760,0,0,"A huge shout out and congratulations to a good friend Dan Castro (from the Chase Bank days) who opened his State Farm Agency. I'm sorry I didn't have a chance to make the grand opening,… https://www.instagram.com/p/BuerN54A_yr/?utm_source=ig_twitter_share&amp;igshid=pi0xe3g35lb2",,Super23
Hoffman Estates,1840011263,2019-12-28 05:08:09,0,,[],1210789512256688131,42.0639,-88.1468,@StateFarm,https://twitter.com/david_foss/status/1210789512256688131,1,0,It still throws me off that Sherman from American Pie is driving the Challenger in the @StateFarm commercial.,,david_foss
Hoffman Estates,1840011263,2019-12-19 16:39:59,8,,[],1207702126664855554,42.0639,-88.1468,@LaVillaRest @karamanndesign @MMHomeRemodel @StateFarm @nestbareatery @BHHSRealEstate @StearnsOfficial,https://twitter.com/SoccerShamrocks/status/1207702126664855554,0,0, THANK YOU to our 2019 Shamrock Soccer supporters Because of YOU we are able to provide our boys the BEST high school soccer playing experience in Illinois. @LaVillaRest @karamanndesign @MMHomeRemodel @StateFarm @nestbareatery @BHHSRealEstate @StearnsOfficial,,SoccerShamrocks
Hoffman Estates,1840011263,2019-12-03 22:48:05,0,,[],1201996555164815360,42.0639,-88.1468,,https://twitter.com/ForeverPoetic/status/1201996555164815360,0,0,"I’m not directly affected. I simply feel bad for those who are, especially during the holidays. You’d think: “Like a good neighbor” State Farm wouldn’t leave Americans hanging and stick ‘em with the bill, but corporations are Scrooges like that, so... ",StateFarm,ForeverPoetic
Hoffman Estates,1840011263,2019-12-03 20:07:50,0,,[],1201956227187695616,42.0639,-88.1468,@StateFarm @_General_Motors,https://twitter.com/ForeverPoetic/status/1201956227187695616,2,0,"It’s a shame @StateFarm is refusing to extend rental coverage for customers whose vehicles are in for collision repairs, because of parts delays from @_General_Motors People shouldn’t have to incur that expense for something beyond their control. ",,ForeverPoetic
Hoffman Estates,1840011263,2019-11-19 02:38:08,0,,[],1196618629749579777,42.0639,-88.1468,,https://twitter.com/trulytinylady/status/1196618629749579777,0,0,"I'm at Brian McInerney - State Farm Insurance Agent in Wheaton, IL ",,trulytinylady
Hoffman Estates,1840011263,2019-10-22 17:20:07,0,,freshfade travelday masteryourmindbook trainyourbrainforsuccess,1186693729358233601,42.0639,-88.1468,@StateFarm,https://twitter.com/robbzspeaker/status/1186693729358233601,0,0,Oh baby!!!!! Back in the Puff Daddy Tunnel for a quick trip to AZ. You ready for me @statefarm cause I’m bringing my A game! #freshfade #travelday #masteryourmindbook #trainyourbrainforsuccess @Chicago O'Hare… https://www.instagram.com/p/B37br9cDiPa/?igshid=1k7z6fwel07ij,,robbzspeaker
Hoffman Estates,1840011263,2019-10-20 23:57:27,0,,[],1186068946899865602,42.0639,-88.1468,@StateFarm,https://twitter.com/TopShelfBreaks/status/1186068946899865602,0,0,"Man, wish I had the advertising budget @StateFarm has. as much as they spend, wonder if u get a good priced policy?",,TopShelfBreaks
Hoffman Estates,1840011263,2019-10-06 14:39:46,0,,[],1180855172127477761,42.0639,-88.1468,@StateFarm,https://twitter.com/my_witzend/status/1180855172127477761,0,0,Mayhem Cat commercial because cats can F—k some S—T up @StateFarm https://twitter.com/StacyLymber/status/1178412911594807297,,my_witzend
Hoffman Estates,1840011263,2019-10-03 03:18:59,0,,[],1179596683199619072,42.0639,-88.1468,,https://twitter.com/collectorsagent/status/1179596683199619072,0,0,"Wishing my friend jake_but_not_from_statefarm all the best in his new adventure! He will be sorely missed in the NW suburbs of the great state of Illinois, but I know he will be making magic appear in pint glasses… https://www.instagram.com/p/B3JAU08A6ix/?igshid=11y2131cb0hnk",,collectorsagent
Hoffman Estates,1840011263,2019-09-07 03:41:57,8,,[],1170180375794073601,42.0639,-88.1468,,https://twitter.com/UEPRockford/status/1170180375794073601,0,0,Our plans for former State Farm headquarters ,,UEPRockford
Hoffman Estates,1840011263,2019-08-30 02:53:54,4,,AEW Starrcast,1167269182641201152,42.0639,-88.1468,,https://twitter.com/ConnorCasey_CB/status/1167269182641201152,1,1,Cody: Very likely an #AEW TV show and pay-per-view at State Farm in Atlanta in the future #Starrcast,,ConnorCasey_CB
Hoffman Estates,1840011263,2019-08-29 19:30:35,0,,[],1167157618768412672,42.0639,-88.1468,,https://twitter.com/Eddie_Quintana/status/1167157618768412672,0,0,"Congratulations to the Familia Nevarez, it was my pleasure to help to become home owners, I wish you the best. None of this would it be possible without the help of Attorney Erick Uribe and State Farm Agent… https://www.instagram.com/p/B1wnn4EBV5-/?igshid=1ohqpgfu947l0",,Eddie_Quintana
Hoffman Estates,1840011263,2019-08-21 19:16:49,0,,[],1164255048764993542,42.0639,-88.1468,,https://twitter.com/JacobMGEvans/status/1164255048764993542,0,0,Unsurprising. I'm sorry ,MarcoSuarez,JacobMGEvans
Hoffman Estates,1840011263,2019-08-20 12:31:07,0,,[],1163790565621866496,42.0639,-88.1468,,https://twitter.com/JacobMGEvans/status/1163790565621866496,1,0,Did they help?,StateFarm,JacobMGEvans
Hoffman Estates,1840011263,2019-07-15 02:04:12,9,,[],1150586833203539969,42.0639,-88.1468,,https://twitter.com/johnnymonaco/status/1150586833203539969,0,0,Sometimes on nice nights like this I’ll drive around my neighborhood so the route makes a pentagram on my State Farm Drive Safe &amp; Save app. I want the discount but I also want them to know I’m still metal. @… https://www.instagram.com/p/Bz64LRbHdHz/?igshid=1adj1m977gpb5,,johnnymonaco
Hoffman Estates,1840011263,2019-07-02 04:32:11,0,,[],1145913029961420800,42.0639,-88.1468,,https://twitter.com/DJ_Woob/status/1145913029961420800,0,0,@mlynnellis just saw a State Farm commercial and couldn’t help but think it is your twin sister. https://youtu.be/yMsmubcvY_k.,,DJ_Woob
Hoffman Estates,1840011263,2019-05-28 23:01:13,0,,[],1133508554390999040,42.0639,-88.1468,@terrycrews @Bikrchik42,https://twitter.com/GSFortytwo/status/1133508554390999040,0,0,"@terrycrews My wife, a flautist as well, adores you even more after seeing you in your State Farm commercial. She remarked how your fingering was correct. I went to IMDB and showed her are a flautist. Can you please say ""hi"" to @Bikrchik42 Kim? Thanks!",,GSFortytwo
Hoffman Estates,1840011263,2019-05-12 16:04:02,0,,whatif NASCAR IMSA,1127605362557845507,42.0639,-88.1468,,https://twitter.com/MattJagg7/status/1127605362557845507,0,0,"I always wanted to be a race car driver when I grew up. I am happy with how things turned out as a State Farm Insurance Agent, but I still wonder...what if . . . .#whatif #NASCAR #IMSA",,MattJagg7
Hoffman Estates,1840011263,2019-05-11 14:28:29,0,,[],1127218926818091009,42.0639,-88.1468,,https://twitter.com/DarkSkinLLCoolJ/status/1127218926818091009,0,0,Damn,Triple_Beamin,DarkSkinLLCoolJ
Hoffman Estates,1840011263,2019-04-02 20:48:43,23,,[],1113181490005901313,42.0639,-88.1468,@BarstoolILLSt,https://twitter.com/jspokass9/status/1113181490005901313,0,0,The real Jake from State Farm is a bartender at Pub II @BarstoolILLSt. Khakis are framed,EddieBarstool,jspokass9
Hoffman Estates,1840011263,2019-03-15 23:42:04,0,,likeagoodneigbour,1106702132261122048,42.0639,-88.1468,@StateFarm,https://twitter.com/tips74/status/1106702132261122048,1,0,@StateFarm terrible customer service. So much for #likeagoodneigbour. Called and cancelled my insurance in November and December; still got charged for 3 more months.,,tips74
Hoffman Estates,1840011263,2019-03-01 20:35:17,0,,[],1101581696472821760,42.0639,-88.1468,,https://twitter.com/Super23/status/1101581696472821760,0,0,"A huge shout out and congratulations to a good friend Dan Castro (from the Chase Bank days) who opened his State Farm Agency. I'm sorry I didn't have a chance to make the grand opening,… https://www.instagram.com/p/BuerN54A_yr/?utm_source=ig_twitter_share&amp;igshid=pi0xe3g35lb2",,Super23
Downers Grove,1840011404,2019-12-31 04:56:00,16,,CHE,1211873615177752576,41.7949,-88.01700000000002,,https://twitter.com/ChiHoopsExpress/status/1211873615177752576,2,1,#CHE - - - Congratulations to Ambranette Storr on her State Farm all tournament selection. ,,ChiHoopsExpress
Downers Grove,1840011404,2019-12-28 00:40:08,5,,[],1210722062416769026,41.7949,-88.01700000000002,,https://twitter.com/ChiHoopsExpress/status/1210722062416769026,0,0,At State Farm: Lincoln-Way West 77 Kankakee 52,,ChiHoopsExpress
Downers Grove,1840011404,2019-12-25 07:50:33,0,,DLT StateFarm,1209743217907970051,41.7949,-88.01700000000002,,https://twitter.com/LulaEDUcate/status/1209743217907970051,1,0,"13/x While there is a lot of promise, especially with claims management and claims denial, a good place to start may be settlement on a #DLT like #StateFarm see- ",,LulaEDUcate
Downers Grove,1840011404,2019-12-23 23:13:57,0,,[],1209250824335044609,41.7949,-88.01700000000002,,https://twitter.com/Jglendab/status/1209250824335044609,0,0,"I'm at Michael J Karr - State Farm Insurance Agent in Chicago, IL ",,Jglendab
Downers Grove,1840011404,2019-12-12 17:43:01,17,,[],1205181273154768898,41.7949,-88.01700000000002,,https://twitter.com/reesetheone1/status/1205181273154768898,4,7,Do the state farm jingle when extreme weather hits. So what tornado alley is moving east! 2000 was the election where progressives fucked that up. Remember this guy? Nice Nobel Peace Prize he won! On. Climate. Change. https://twitter.com/dresswhisperer/status/1205171425008480256,,reesetheone1
Downers Grove,1840011404,2019-12-12 12:03:18,9,,[],1205095781281218560,41.7949,-88.01700000000002,@kayannaaa2 @roshwebb_ @Amberstorr33 @ZBuckets2x @bri_doll23 @balloutjada,https://twitter.com/ChiHoopsExpress/status/1205095781281218560,0,0,Make sure I get a State Farm Picture - @miya68772899 @kayannaaa2 @roshwebb_ @Amberstorr33 @brianna31384014 @ZBuckets2x @bri_doll23 @balloutjada ,,ChiHoopsExpress
Downers Grove,1840011404,2019-12-12 12:02:28,2,,[],1205095571855413249,41.7949,-88.01700000000002,@balloutjada,https://twitter.com/ChiHoopsExpress/status/1205095571855413249,0,0,Good luck to @balloutjada and her Peoria Richwoods squad at State Farm ,,ChiHoopsExpress
Downers Grove,1840011404,2019-12-11 17:31:49,20,,[],1204816066951761921,41.7949,-88.01700000000002,@ChicagoBears @StateFarm @BearsBarroom @ChicagoBears @GBraggsJr23 @CarsKeys1 @wasram,https://twitter.com/JoeMandel/status/1204816066951761921,5,8,The @ChicagoBears are heading into the @StateFarm portion of their schedule @BearsBarroom @ChicagoBears @GBraggsJr23 @CarsKeys1 @wasram,,JoeMandel
Downers Grove,1840011404,2019-12-10 03:43:13,19,,[],1204245154850312192,41.7949,-88.01700000000002,,https://twitter.com/ChiHoopsExpress/status/1204245154850312192,3,1,"Good luck at the State Farm Classic to Kankakee, Lincoln-Way West, Kenwood &amp; Normal West. ",,ChiHoopsExpress
Downers Grove,1840011404,2019-12-08 13:38:21,0,,TriplePlay19,1203670149708079105,41.7949,-88.01700000000002,,https://twitter.com/seancarp/status/1203670149708079105,0,0,I going to #TriplePlay19?,JPhilipFaranda,seancarp
Downers Grove,1840011404,2019-12-08 13:29:25,0,,[],1203667901313671168,41.7949,-88.01700000000002,,https://twitter.com/seancarp/status/1203667901313671168,1,0,So you saw him regularly in a business setting (BNI)? That makes sense but does he hang out with you and drive around town together? I’m just not a fan of the commercial set up but at least it’s not as stupid as the Bud Light dorky king spots,JPhilipFaranda,seancarp
Downers Grove,1840011404,2019-12-05 01:28:39,0,,[],1202399350384672768,41.7949,-88.01700000000002,@StateFarm,https://twitter.com/governorvb/status/1202399350384672768,1,0,It’s not a good feeling when you have been with @StateFarm for over 40 years and when you need them the most they give you the run around not cool.,StateFarm,governorvb
Downers Grove,1840011404,2019-12-05 01:21:04,0,,[],1202397444820078592,41.7949,-88.01700000000002,,https://twitter.com/governorvb/status/1202397444820078592,1,0,I’m having a very difficult time dealing with management and there refusal to come out and look a my roof again after we were told yesterday that they would.,StateFarm,governorvb
Downers Grove,1840011404,2019-12-05 00:23:48,0,,[],1202383033229365248,41.7949,-88.01700000000002,@StateFarm,https://twitter.com/governorvb/status/1202383033229365248,1,0,You’ll be hearing from me tomorrow @StateFarm,,governorvb
Downers Grove,1840011404,2019-12-04 21:06:07,0,,[],1202333280508481538,41.7949,-88.01700000000002,@StateFarm,https://twitter.com/bigdiva78/status/1202333280508481538,1,0,Switch to @StateFarm friend. Someone ran into the back of me over the Spring. We both had State Farm...my car was in the shop two days later.,SpoiledBrat0925,bigdiva78
Downers Grove,1840011404,2019-12-04 01:04:41,0,,[],1202030932892499970,41.7949,-88.01700000000002,@Allstate,https://twitter.com/ForeverPoetic/status/1202030932892499970,0,0,I don’t doubt it! And I’m sorry to hear you’re enduring that hardship. I met a gentleman who had @Allstate deny his extended rental coverage too! Pathetic that corporations are quick to take our money and even quicker to fail to do right by consumers. ,MsShep86,ForeverPoetic
Downers Grove,1840011404,2019-11-30 02:05:17,1,,LosersClub,1200596630245740544,41.7949,-88.01700000000002,,https://twitter.com/SeanRistau/status/1200596630245740544,0,0,Nice excuse to raise your rates for nothing #LosersClub,SeanRistau,SeanRistau
Downers Grove,1840011404,2019-11-30 01:59:11,1,,[],1200595095000616965,41.7949,-88.01700000000002,,https://twitter.com/SeanRistau/status/1200595095000616965,1,0,They aren’t that good anymore,BillWinterberg,SeanRistau
Downers Grove,1840011404,2019-11-28 23:41:36,2,,allelitefleet,1200198084954865665,41.7949,-88.01700000000002,@AEWrestling @StateFarm @KingRouse21,https://twitter.com/MicroMikeMedia/status/1200198084954865665,0,1,"Next time @AEWrestling @StateFarm is in Chicago yall me as your color commentator. I've actually done color at Hoffman Estates before. #allelitefleet trying my best not to bury anyone. At least get @KingRouse21 someone who's a professional, exciting, and a fan. Smh Sears Centre.",,MicroMikeMedia
Downers Grove,1840011404,2019-11-26 15:17:17,0,,[],1199346393350983682,41.7949,-88.01700000000002,,https://twitter.com/DLYourIdentity/status/1199346393350983682,0,0,"Hey Family & Friends, today's interview is with State Farm Agent Ryan Wiley in the Belmont Cragin Community. Jay El Maestro Alicea Senior Mortgage Loan Originator NMLS#769758 ",,DLYourIdentity
Downers Grove,1840011404,2019-11-21 14:04:23,0,,[],1197516108758171649,41.7949,-88.01700000000002,,https://twitter.com/agwu00/status/1197516108758171649,0,0,State Farm na scam.,,agwu00
Downers Grove,1840011404,2019-11-19 02:38:08,0,,[],1196618629749579777,41.7949,-88.01700000000002,,https://twitter.com/trulytinylady/status/1196618629749579777,0,0,"I'm at Brian McInerney - State Farm Insurance Agent in Wheaton, IL ",,trulytinylady
Downers Grove,1840011404,2019-11-10 17:42:44,6,,[],1193584790102069248,41.7949,-88.01700000000002,@AaronRodgers12 @StateFarm,https://twitter.com/jacek_88/status/1193584790102069248,1,0,Yo @AaronRodgers12 your @StateFarm commercials aren’t funny and no one likes you.,,jacek_88
Downers Grove,1840011404,2019-11-05 02:37:48,6,,Peoria TheFutureStateofMobility,1191545116860846081,41.7949,-88.01700000000002,@StateFarm @AutonomouStuff @Rivian @IDOT_Illinois @IllinoisDCEO,https://twitter.com/ilavassociation/status/1191545116860846081,0,2,We completely agree which is why we have been working hard with our Founding members @StateFarm @AutonomouStuff and @Rivian along with @IDOT_Illinois and @IllinoisDCEO to pilot new and emerging mobility projects in #Peoria #TheFutureStateofMobility,GovPritzker,ilavassociation
Downers Grove,1840011404,2019-11-03 17:58:16,0,,aaronrodgers statefarm youheardme,1191051983450525696,41.7949,-88.01700000000002,,https://twitter.com/jhufford32/status/1191051983450525696,2,0,"Why the hell is Aaron Rodgers always hanging out a random insurance agents office that he hates with his State Farm agent? This makes absolutely no sense, and if a guy with a net worth like his, is with State Farm he is a complete moron. #aaronrodgers #statefarm #youheardme",,jhufford32
Downers Grove,1840011404,2019-11-02 15:26:45,34,,[],1190651465259466752,41.7949,-88.01700000000002,,https://twitter.com/reesetheone1/status/1190651465259466752,7,4,"GODAWFUL.... My sister has a career in the healthcare industry... I guess she put on Khakis and be Kisha from state farm, huh? ",CillizzaCNN,reesetheone1
Downers Grove,1840011404,2019-11-01 22:42:05,0,,[],1190398635097427971,41.7949,-88.01700000000002,,https://twitter.com/my_buddy_alan/status/1190398635097427971,1,0,Jim. From Seattle. Can you say hi to Jake. From State Farm?,JFTthree,my_buddy_alan
Downers Grove,1840011404,2019-11-01 12:58:27,1,,[],1190251755675815937,41.7949,-88.01700000000002,,https://twitter.com/Writedancespeak/status/1190251755675815937,1,0,Gators do everything extra.,nandndad,Writedancespeak
Downers Grove,1840011404,2019-11-01 02:22:54,2,,[],1190091814482726912,41.7949,-88.01700000000002,,https://twitter.com/AdrienneWrites/status/1190091814482726912,1,0,Cute! And one of them went to NU I think too.,Writedancespeak,AdrienneWrites
Downers Grove,1840011404,2019-11-01 01:11:09,49,,CherylAndVictor SheShed,1190073761174822913,41.7949,-88.01700000000002,@StateFarm,https://twitter.com/Writedancespeak/status/1190073761174822913,8,2,My husband and I were #CherylAndVictor from the @StateFarm commercial and we won the prize at our friends’ brand-themed party. I think it was because we nailed the script. #SheShed,,Writedancespeak
Downers Grove,1840011404,2019-10-27 01:08:26,3,,[],1188261137827221505,41.7949,-88.01700000000002,,https://twitter.com/JakeGruelle/status/1188261137827221505,0,2,"Ladies, get you a State Farm agent that closes deals when he’s at the club. ",,JakeGruelle
Downers Grove,1840011404,2019-10-25 01:41:02,1,,[],1187544564388782083,41.7949,-88.01700000000002,,https://twitter.com/iamJIMMYSMITH/status/1187544564388782083,0,0,State Farm fucked me so I’m gonna be a State Farm employee,,iamJIMMYSMITH
Downers Grove,1840011404,2019-10-23 22:01:01,0,,[],1187126807948152832,41.7949,-88.01700000000002,,https://twitter.com/duckinugly/status/1187126807948152832,0,0,State Farm on behalf of a car I hit lmao,champagnemarri,duckinugly
Downers Grove,1840011404,2019-10-23 01:14:46,0,,[],1186813181143982081,41.7949,-88.01700000000002,@StateFarm,https://twitter.com/danettern95/status/1186813181143982081,1,0,@StateFarm you have the most absolute worse service ever. I called for a tow at 5:45pm CST and I am still waiting for a tow truck at 8:10pm. I am canceling all of my insurance plans tomorrow!!! Your agents did not care that I am a woman stranded.,,danettern95
Downers Grove,1840011404,2019-10-22 17:20:07,0,,freshfade travelday masteryourmindbook trainyourbrainforsuccess,1186693729358233601,41.7949,-88.01700000000002,@StateFarm,https://twitter.com/robbzspeaker/status/1186693729358233601,0,0,Oh baby!!!!! Back in the Puff Daddy Tunnel for a quick trip to AZ. You ready for me @statefarm cause I’m bringing my A game! #freshfade #travelday #masteryourmindbook #trainyourbrainforsuccess @Chicago O'Hare… https://www.instagram.com/p/B37br9cDiPa/?igshid=1k7z6fwel07ij,,robbzspeaker
Downers Grove,1840011404,2019-10-20 20:19:31,5,,[],1186014101778120705,41.7949,-88.01700000000002,,https://twitter.com/Repo/status/1186014101778120705,1,0,Using my likeness in a State Farm Ad. Sad ,AstasiaWill,Repo
Downers Grove,1840011404,2019-10-20 00:11:00,7,,RythmandFlow,1185709969133522945,41.7949,-88.01700000000002,,https://twitter.com/SmileyJ727/status/1185709969133522945,0,3,TroyMan murdered my mans Jacob from State Farm #RythmandFlow,,SmileyJ727
Downers Grove,1840011404,2019-10-18 00:23:48,0,,[],1184988411653971975,41.7949,-88.01700000000002,,https://twitter.com/Purrpatrol/status/1184988411653971975,1,0,"Yes, I’d like to know where the 500 went. What do you need to know?",StateFarm,Purrpatrol
Downers Grove,1840011404,2019-10-10 16:18:11,1,,[],1182329489457586178,41.7949,-88.01700000000002,@barstoolWSD,https://twitter.com/DannyJConrad/status/1182329489457586178,0,0,".@barstoolWSD saying “DJ, play that shit..?” right after Chief v. Carl was laughing at your desk funny. It was like Jake From State Farm sayin “uhh..khakis?”",MrMantastik,DannyJConrad
Downers Grove,1840011404,2019-10-09 21:19:25,0,,[],1182042907982716928,41.7949,-88.01700000000002,@StateFarm,https://twitter.com/NelsonLugoSr/status/1182042907982716928,2,0,"Seriously @StateFarm must be the worse insurance company on Earth... Just brutal, going on 3 months for a claim...horrendous.",,NelsonLugoSr
Downers Grove,1840011404,2019-10-07 15:58:35,1,,[],1181237393174728705,41.7949,-88.01700000000002,,https://twitter.com/GameplanChicago/status/1181237393174728705,0,0,Credit to State Farm for nailing the look many sports properties rely on to generate interest in new uniforms reveals. Maybe time to turn the page and look to different approaches.,,GameplanChicago
Downers Grove,1840011404,2019-10-07 11:45:26,23,,[],1181173686273007616,41.7949,-88.01700000000002,@UniWatch @TXTrip17 @PhilHecken @sportslogosnet @trenches_ @MLCConnect,https://twitter.com/GameplanChicago/status/1181173686273007616,0,3,State Farm throwing parody shade at sports teams’ uniform release hype videos is on point! @UniWatch @TXTrip17 @PhilHecken @sportslogosnet @trenches_ @MLCConnect,StateFarm,GameplanChicago
Downers Grove,1840011404,2019-10-06 14:39:46,0,,[],1180855172127477761,41.7949,-88.01700000000002,@StateFarm,https://twitter.com/my_witzend/status/1180855172127477761,0,0,Mayhem Cat commercial because cats can F—k some S—T up @StateFarm https://twitter.com/StacyLymber/status/1178412911594807297,,my_witzend
Downers Grove,1840011404,2019-09-28 19:44:17,3,,[],1178032700466323456,41.7949,-88.01700000000002,@NALEO @gatesfoundation @WK_Kellogg_Fdn @StateFarm,https://twitter.com/fortiz505/status/1178032700466323456,0,1,Great Education Board Governance Institute @NALEO thank you @gatesfoundation @WK_Kellogg_Fdn and @StateFarm for sponsoring!!,,fortiz505
Downers Grove,1840011404,2019-09-28 15:32:13,0,,[],1177969266848612353,41.7949,-88.01700000000002,,https://twitter.com/Nikejordanlee/status/1177969266848612353,0,0,Yeah it’s just hard because I’m a nut for having a lot of space and square footage. Ever since working at State Farm as a home claim adjuster I see everything in dimensions. I don’t see myself being a homeowner in Illinois though.,BrianaNavy,Nikejordanlee
Downers Grove,1840011404,2019-09-28 02:42:09,0,,NALEO STATEFARM BILLMELINDAGATES,1177775472538718208,41.7949,-88.01700000000002,@MichaelDTubbs @StocktonScholar @StknSchools @StocktonUnified @JoshHarder @AsmJoseMedina @DrJfierro_ @jeffdefranco @JohnCVargas @SusanLValdes @RTVSJDC @LodiSupe @TracyUnifiedSD,https://twitter.com/JanetARivera1/status/1177775472538718208,0,0,Best Governance Policy Institute in the Nation! Thank you #NALEO #STATEFARM #BILLMELINDAGATES @MichaelDTubbs @StocktonScholar @StknSchools @StocktonUnified @JoshHarder @AsmJoseMedina @DrJfierro_ @jeffdefranco @JohnCVargas @SusanLValdes @RTVSJDC @LodiSupe @TracyUnifiedSD,ArturoNALEO,JanetARivera1
Downers Grove,1840011404,2019-09-26 20:48:16,2,,[],1177324028425584641,41.7949,-88.01700000000002,,https://twitter.com/linkkayvich/status/1177324028425584641,0,0,Jake from State Farm ,McJesse,linkkayvich
Downers Grove,1840011404,2019-09-25 23:39:33,1,,[],1177004744574980096,41.7949,-88.01700000000002,,https://twitter.com/sjodomy/status/1177004744574980096,0,0,I’m Jake From State Farm,McJesse,sjodomy
Downers Grove,1840011404,2019-09-25 19:24:42,0,,[],1176940611229954048,41.7949,-88.01700000000002,,https://twitter.com/KenMantel/status/1176940611229954048,0,0,"How can you talk about seasons achievements, or lack their of after the biggest choke job since and including 1969?",NBCSCubs,KenMantel
Downers Grove,1840011404,2019-09-25 16:07:18,0,,[],1176890934082121728,41.7949,-88.01700000000002,,https://twitter.com/JudithSherwin/status/1176890934082121728,0,0,None of them. Doesn’t matter. Team needs to be reconfigured. Big time. Don’t care about home runs. They look like the won’t win another game this year.,NBCSCubs,JudithSherwin
Downers Grove,1840011404,2019-09-25 15:09:48,3,,[],1176876463674613760,41.7949,-88.01700000000002,,https://twitter.com/_RicoMorales/status/1176876463674613760,0,0,Can I say none? For the only reason that none of them have helped us make the playoffs..?,NBCSCubs,_RicoMorales
Downers Grove,1840011404,2019-09-20 02:05:08,1,,[],1174867054832361472,41.7949,-88.01700000000002,@StateFarm @McCarron,https://twitter.com/POTUS404/status/1174867054832361472,0,0,"I have @StateFarm and they are awesome, never pull shenanigans like this. I think you want @McCarron who sent the original tweet.",,POTUS404
Downers Grove,1840011404,2019-09-17 22:47:57,2,,[],1174092654621200384,41.7949,-88.01700000000002,,https://twitter.com/_harperestelle_/status/1174092654621200384,0,0,"The devil works hard but JK Simmons works harder I saw him in three commercials last night at the movies (a movie trailer, a State Farm commercial, and an m&amp;ms commercial)",,_harperestelle_
Downers Grove,1840011404,2019-09-17 01:35:45,15,,[],1173772495117271040,41.7949,-88.01700000000002,,https://twitter.com/DannyJConrad/status/1173772495117271040,0,0,Pains me to watch some of The Office cast members finally accept the Dancing with the Stars invite. Oscar’s got about 3 more State Farm commercials left in his contract until he’s out there doing figure 8s with Meredith ,DancingABC,DannyJConrad
