date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-03-23 17:03:09,Power102Jamz,,0,0,0,"#NP Power102Jamz - StateFarm Click and Listen! http://tun.in/sff0f #GoDigital",,,#NP #GoDigital,1109500845933187078,https://twitter.com/Power102Jamz/status/1109500845933187078
2019-03-23 17:01:08,SFAgentJoeMejia,,0,0,0,"43 years ago, several Wisconsin State Farm agents showed their red, white and blue spirit with something we've helped protect since 1922: America's automobiles. ",,,,1109500336845127680,https://twitter.com/SFAgentJoeMejia/status/1109500336845127680
2019-03-23 17:01:04,KateRheeSF,,0,0,0,"For generations, State Farm has helped people protect their families with life insurance. And thanks to our customers, @StateFarm has been awarded ""Highest Customer Satisfaction among Life Insurance Providers, Five Years in a Row"" by J.D. Power. ",,@StateFarm,,1109500321468809217,https://twitter.com/KateRheeSF/status/1109500321468809217
2019-03-23 17:00:00,JcmHoldings,,0,0,0,"Atlanta's State Farm Arena Sees Supersized Grosses From Super Bowl Music Fest http://bit.ly/2CBnh5t Presented by @MusicLinkUp",,@MusicLinkUp,,1109500053142429697,https://twitter.com/JcmHoldings/status/1109500053142429697
2019-03-23 17:00:00,StarlightPR1,,0,0,0,"Atlanta's State Farm Arena Sees Supersized Grosses From Super Bowl Music Fest http://bit.ly/2CBnh5t Presented by @MusicLinkUp",,@MusicLinkUp,,1109500052609761285,https://twitter.com/StarlightPR1/status/1109500052609761285
2019-03-23 17:00:00,BESTdamnBEATS,,0,0,0,"Atlanta's State Farm Arena Sees Supersized Grosses From Super Bowl Music Fest http://bit.ly/2CBnh5t Presented by @MusicLinkUp",,@MusicLinkUp,,1109500052295151624,https://twitter.com/BESTdamnBEATS/status/1109500052295151624
2019-03-23 17:00:00,Upcoming100,,0,0,0,"Atlanta's State Farm Arena Sees Supersized Grosses From Super Bowl Music Fest http://bit.ly/2CBnh5t Presented by @MusicLinkUp",,@MusicLinkUp,,1109500052186284034,https://twitter.com/Upcoming100/status/1109500052186284034
2019-03-23 17:00:00,VibeRogerClarke,,0,0,0,"Atlanta's State Farm Arena Sees Supersized Grosses From Super Bowl Music Fest http://bit.ly/2CBnh5t Presented by @MusicLinkUp",,@MusicLinkUp,,1109500050512572416,https://twitter.com/VibeRogerClarke/status/1109500050512572416
2019-03-23 16:59:43,LilKuziVert__,ESPNNBA,1,0,0,"I love how I already knew which players would be shown lmaoo",,,,1109499978702094336,https://twitter.com/LilKuziVert__/status/1109499978702094336
2019-03-23 16:59:23,Shop_Julies,,0,0,0,"Customer Favorite! Nantucket Coast We are conveniently Located at 708 S. Dixon Street adjacent to State Farm in Alma | 912.632.0550 | http://www.shopjuliesboutique.com #juliesandco… https://www.instagram.com/p/BvW7_8rAzNO/?utm_source=ig_twitter_share&amp;igshid=uul2q8jxv9xv",,,#juliesandco,1109499897773023232,https://twitter.com/Shop_Julies/status/1109499897773023232
2019-03-23 16:59:21,Letsgokings13,ESPNNBA,0,0,0,"Ok",,,,1109499886825664512,https://twitter.com/Letsgokings13/status/1109499886825664512
2019-03-23 16:59:13,Joe23521152,ESPNNBA,0,0,2,"Imagine thinking this man is not the mvp",,,,1109499852940083201,https://twitter.com/Joe23521152/status/1109499852940083201
2019-03-23 16:58:25,BallFourAll,,0,0,0,"James Harden's 118 points over the past two games puts him in elite company ( StateFarm) ",,,,1109499653014413312,https://twitter.com/BallFourAll/status/1109499653014413312
2019-03-23 16:58:20,SocialNetwork67,ESPNNBA,1,0,0,"nba is trash now",,,,1109499631833108480,https://twitter.com/SocialNetwork67/status/1109499631833108480
2019-03-23 16:57:47,ESPNNBA,,8,112,631,"James Harden's 118 points over the past two games puts him in elite company ( @StateFarm) ",,@StateFarm,,1109499492708044802,https://twitter.com/ESPNNBA/status/1109499492708044802
2019-03-23 16:55:58,GageTuttle1,itzHavock,1,0,1,"what're you wearing jake from state farm?",,,,1109499035285708800,https://twitter.com/GageTuttle1/status/1109499035285708800
2019-03-23 16:51:31,JenSlattery1,PatrickW,1,0,2,"Let's see: Eddy Grant: Electric Avenue George Clinton: Atomic Doc Heavy D & The Boyz: Now that we've found love Yaz (here in the States) or Yazoo (across the pond) : State Farm &amp; Situation Just to name a few! ",,,,1109497916115378177,https://twitter.com/JenSlattery1/status/1109497916115378177
2019-03-23 16:43:21,itsjadak,,0,0,0,"LA FLAME @State Farm Arena https://www.instagram.com/p/BvW6KHChT_t/?utm_source=ig_twitter_share&amp;igshid=7epbr7iae0yg",,,,1109495863456468992,https://twitter.com/itsjadak/status/1109495863456468992
2019-03-23 16:42:30,Jake_Hickman1,HallieeeBerry,0,2,11,"“What’s your name?” Me: “Jake” “Hey look everyone it’s Jake from State Farm, where are your khakis?” ",,,,1109495649563799552,https://twitter.com/Jake_Hickman1/status/1109495649563799552
2019-03-23 16:41:59,mumziiee,,0,0,0,"Progressive is expensive try Geico",,,,1109495518118457344,https://twitter.com/mumziiee/status/1109495518118457344
2019-03-23 16:40:11,OracularJake,BlackWomenCry,0,0,1,"""What's your name?"" ""Jake"" ""JAKE FROM STATE FARM"" @StateFarm keep my name out your mouth ",,@StateFarm,,1109495064072466434,https://twitter.com/OracularJake/status/1109495064072466434
2019-03-23 16:40:08,33dzyn,,0,0,0,"YES! YES! YES!!!!! #statefarmstadium #garthbrooksworldtour #garthbrooksconcert #garthbrookslive @State Farm Stadium https://www.instagram.com/p/BvW5y-el_WbzeDks-KEAh7d69sn2hUipV5l_Ww0/?utm_source=ig_twitter_share&amp;igshid=1uxk92cwudx4p",,,#statefarmstadium #garthbrooksworldtour #garthbrooksconcert #garthbrookslive,1109495051737067521,https://twitter.com/33dzyn/status/1109495051737067521
2019-03-23 16:35:39,itzHavock,GageTuttle1,1,0,0,"it’s Jake? from statefarm.",,,,1109493924740124672,https://twitter.com/itzHavock/status/1109493924740124672
2019-03-23 16:34:07,fonny_jerrarini,,1,1,14,"Like a good neighbor, State Farm is there",,,,1109493539292004354,https://twitter.com/fonny_jerrarini/status/1109493539292004354
2019-03-23 16:27:22,chadradio,,0,1,1,"What a night! #garthbrooks soundcheck - he truly is one of the nicest humans of all time! @State Farm Stadium https://www.instagram.com/p/BvW4ViIn9Ke/?utm_source=ig_twitter_share&amp;igshid=kmnorxry2rl2",,,#garthbrooks,1109491840473096193,https://twitter.com/chadradio/status/1109491840473096193
2019-03-23 16:23:53,dm21gaming,,3,1,8,"Started playing #TheDivision2 last night on #Xbox, and wow! What a difference from my experience with the game on PC. Tons more players and a fantastic community. If you want to join our Clan, State Farm, feel free to message me on Twitter! Looking to do DZ and 8-Man Raids!",,,#TheDivision2 #Xbox,1109490961254621185,https://twitter.com/dm21gaming/status/1109490961254621185
2019-03-23 16:21:31,Jahnny_Digital,Jacelapeno,0,0,2,"Like a good neighbor, State Farm is there.",,,,1109490365994655744,https://twitter.com/Jahnny_Digital/status/1109490365994655744
2019-03-23 16:09:10,ThotBot_eBooks,,0,0,0,"How to shed years from your life no one really does @B_dankk ARE YOU WEARING JAKE FROM STATE FARM.",,@B_dankk,,1109487260536356867,https://twitter.com/ThotBot_eBooks/status/1109487260536356867
2019-03-23 16:07:26,killnmeSchmalz,CP3,0,0,1,"",,,,1109486823498231809,https://twitter.com/killnmeSchmalz/status/1109486823498231809
2019-03-23 16:01:25,CindyFerrara13,,0,0,0,"State Farm has updated and enhanced homeowners coverage to better meet your needs. Contact me to learn more. ",,,,1109485310822375425,https://twitter.com/CindyFerrara13/status/1109485310822375425
2019-03-23 15:58:40,jessiieekay,joeykiesel,0,0,0,"whaaatt??? i’m only paying 200$with state farm",,,,1109484614991704065,https://twitter.com/jessiieekay/status/1109484614991704065
2019-03-23 15:48:59,SEOKJlNl,,0,0,0,"tae in khaki shorts mans is working at state farm",,,,1109482180336599040,https://twitter.com/SEOKJlNl/status/1109482180336599040
2019-03-23 15:47:01,LYGOSF,LukeG2017,1,0,0,"What are you going to be doing at SF?",,,,1109481683873611777,https://twitter.com/LYGOSF/status/1109481683873611777
2019-03-23 15:46:46,PHLSixersNation,,0,0,5," State Farm Arena TONIGHT @7:30 EST Sixers vs Hawks Sixers look to say hot with some Saturday Night Basketball #PHLSportsNation #HereTheyCome⁠ ⁠",,,#PHLSportsNation #HereTheyCome,1109481623626625025,https://twitter.com/PHLSixersNation/status/1109481623626625025
2019-03-23 15:45:45,WorldTicketsBuy,,0,0,0,"New post: BASKETBALL: Atlanta Hawks vs. Indiana Pacers Tickets, 2019-04-10 20:00:00.0, State Farm Arena – GA, Atlanta, Georgia, United States of America http://www.worldeventsticketsonline.com/event-tickets/basketball-atlanta-hawks-vs-indiana-pacers-tickets-2019-04-10-200000-0-state-farm-arena-ga-atlanta-georgia-united-states-of-america-2/",,,,1109481365182005249,https://twitter.com/WorldTicketsBuy/status/1109481365182005249
2019-03-23 15:45:00,DetroitPistons,,1,3,14,"You have a chance this season to deliver the ceremonial game ball and be part of the @StateFarm Assist of the Game. Enter now for your chance (you get two ticket to the game, too): https://on.nba.com/2Uro5jP",,@StateFarm,,1109481176589172740,https://twitter.com/DetroitPistons/status/1109481176589172740
2019-03-23 15:44:20,WorldTicketsBuy,,0,0,0,"New post: BASKETBALL: Atlanta Hawks vs. Philadelphia 76ers Tickets, 2019-04-03 19:30:00.0, State Farm Arena – GA, Atlanta, Georgia, United States of America http://www.worldeventsticketsonline.com/event-tickets/basketball-atlanta-hawks-vs-philadelphia-76ers-tickets-2019-04-03-193000-0-state-farm-arena-ga-atlanta-georgia-united-states-of-america-2/",,,,1109481007865122816,https://twitter.com/WorldTicketsBuy/status/1109481007865122816
2019-03-23 15:42:33,WorldTicketsBuy,,0,0,0,"New post: BASKETBALL: Atlanta Hawks vs. Portland Trail Blazers Tickets, 2019-03-29 19:30:00.0, State Farm Arena – GA, Atlanta, Georgia, United States of America http://www.worldeventsticketsonline.com/event-tickets/basketball-atlanta-hawks-vs-portland-trail-blazers-tickets-2019-03-29-193000-0-state-farm-arena-ga-atlanta-georgia-united-states-of-america-2/",,,,1109480560966148096,https://twitter.com/WorldTicketsBuy/status/1109480560966148096
2019-03-23 15:41:20,WorldTicketsBuy,,0,0,0,"New post: BASKETBALL: Atlanta Hawks vs. Philadelphia 76ers Tickets, 2019-03-23 19:30:00.0, State Farm Arena – GA, Atlanta, Georgia, United States of America http://www.worldeventsticketsonline.com/event-tickets/basketball-atlanta-hawks-vs-philadelphia-76ers-tickets-2019-03-23-193000-0-state-farm-arena-ga-atlanta-georgia-united-states-of-america-2/",,,,1109480253297229824,https://twitter.com/WorldTicketsBuy/status/1109480253297229824
2019-03-23 15:36:32,IraUsagi,,0,0,1,"I just met a guy today his name is jake and he works for statefarm lmao",,,,1109479048575680512,https://twitter.com/IraUsagi/status/1109479048575680512
2019-03-23 15:33:06,marialopez434,,0,0,0,"What a show. #Astrowold #wishyouwerehere @State Farm Arena https://www.instagram.com/p/BvWyHuDAq-m/?utm_source=ig_twitter_share&amp;igshid=l3qqxejbr5ab",,,#Astrowold #wishyouwerehere,1109478183630487552,https://twitter.com/marialopez434/status/1109478183630487552
2019-03-23 15:32:41,__Kassius,,0,0,0,"“Out the Hood, but still a good baby” #astroworld round2 @State Farm Arena https://www.instagram.com/p/BvWyE3TAl9W/?utm_source=ig_twitter_share&amp;igshid=pen2zljtdh85",,,#astroworld,1109478076046606336,https://twitter.com/__Kassius/status/1109478076046606336
2019-03-23 15:28:09,Shop_Julies,,0,0,0,"It's an earring kind of day We are conveniently Located at 708 S. Dixon Street adjacent to State Farm in Alma | 912.632.0550 | http://www.shopjuliesboutique.com #juliesandco… https://www.instagram.com/p/BvWxjaCg99x/?utm_source=ig_twitter_share&amp;igshid=133ssgd0c1adn",,,#juliesandco,1109476935086862338,https://twitter.com/Shop_Julies/status/1109476935086862338
2019-03-23 15:26:13,taeshucci,IvoryGardeniaa,0,0,2,"yeah, the venue is just trash tbh. every other city has a large place, except atlanta. they should've just had it at the State Farm arena or something lol.",,,,1109476448790892546,https://twitter.com/taeshucci/status/1109476448790892546
2019-03-23 15:19:33,SFAgentLBrownSr,,0,0,0,"My Flavor of the Day! @Leland Brown Sr. - State Farm Agent https://www.instagram.com/p/BvWwkd8H6i8/?utm_source=ig_twitter_share&amp;igshid=3fow9jtt8yib",,,,1109474771148910593,https://twitter.com/SFAgentLBrownSr/status/1109474771148910593
2019-03-23 15:14:21,randyharano,LukeG2017,1,0,1,"Wishing you a wonderful career! Congrats!",,,,1109473462488186881,https://twitter.com/randyharano/status/1109473462488186881
2019-03-23 15:11:27,bmh1973,,0,2,5,"Vendor space is going fast for my Spring In Style event @Milazzo. Shametria Dixon State Farm Agency , Gents Grooming ,Junk In My Drunk &amp; confirming 4 more today.Mark the date #Covington Friends &amp; Fam April 28th ! Also a Meet &amp; Greet from 1 of my favrts @#Fox5 #GoodDayAtlanta ",,,#Covington #Fox5 #GoodDayAtlanta,1109472732612386816,https://twitter.com/bmh1973/status/1109472732612386816
2019-03-23 15:07:14,RyanNumber15,,0,0,3,"Astroworld @State Farm Arena https://www.instagram.com/p/BvWvKSYhSi3/?utm_source=ig_twitter_share&amp;igshid=g2w75c69ga18",,,,1109471674414628865,https://twitter.com/RyanNumber15/status/1109471674414628865
2019-03-23 15:00:10,AnnaChamber,,0,0,1,"The Andy Torres State Farm Grand Opening is going on until 1pm today. Come on by for free fun, food and new friends. Free: ice cream, karaoke, corn hole, prizes and hot dogs. — attending Grand Opening &amp; Ribbon-Cutting for Andy Torres State Farm",,,,1109469894268149760,https://twitter.com/AnnaChamber/status/1109469894268149760
2019-03-23 15:00:01,DIRECTVPR,,0,0,0,"Joel Embiid y los Philadelphia 76ers saldrán por un nuevo triunfo ante los Atlanta Hawks. ¿Seguirá la buena racha? State Farm Arena, Atlanta. ¡Disfrútalo a las 7:30 PM, por NBATV (653)! ",,,,1109469858293530625,https://twitter.com/DIRECTVPR/status/1109469858293530625
2019-03-23 14:57:42,YOSHlNORlS,,0,0,0,"ohhhh jake from statefarm’s girl i see",,,,1109469274433822721,https://twitter.com/YOSHlNORlS/status/1109469274433822721
2019-03-23 14:54:15,USFUltimate,,1,1,1,"Danny to State Farm for the break score! 0-2 ",,,,1109468404535177216,https://twitter.com/USFUltimate/status/1109468404535177216
2019-03-23 14:53:02,imamonalisa,,0,0,0,"I pay attention to the sponsors, especially those who are in it for the long haul...like State Farm. ",,,,1109468100590821376,https://twitter.com/imamonalisa/status/1109468100590821376
2019-03-23 14:41:11,BigTiggerShow,,0,2,3,"#GameDay... @atlhawks #OfficialDJ #NBADJs #TrueToAtlanta #ShareCare #ATL #LittyIsWhatIDo @nba @State Farm Arena https://www.instagram.com/bigtiggershow/p/BvWsLw6n1t7/?utm_source=ig_twitter_share&amp;igshid=1x9tj7913fdom",,@ATLHawks @NBA,#GameDay #OfficialDJ #NBADJs #TrueToAtlanta #TrueToAtlanta #ShareCare #ATL #LittyIsWhatIDo,1109465119019491329,https://twitter.com/BigTiggerShow/status/1109465119019491329
2019-03-23 14:40:48,Joe_Gutter,,0,0,0,"Redo from 200?.....#SeamlessGutters #BayMiters #ReturnBusiness #Redo #HailDamage #StateFarm @South Sioux City, Nebraska https://www.instagram.com/p/BvWsIyKg0el/?utm_source=ig_twitter_share&amp;igshid=z2hzd6h3evvv",,,#SeamlessGutters #BayMiters #ReturnBusiness #Redo #HailDamage #StateFarm,1109465018968338432,https://twitter.com/Joe_Gutter/status/1109465018968338432
2019-03-23 14:39:07,LeDeana,,0,0,0,"Stop by and see @MidwestLeak @leaktees and Brown Family State Farm at the Women in Business marketplace today! @Rec Zone Indy https://www.instagram.com/p/BvWr8YllMwR/?utm_source=ig_twitter_share&amp;igshid=1cdstm9fo3jbi",,@MidwestLeak @LeakTees,,1109464595268280322,https://twitter.com/LeDeana/status/1109464595268280322
2019-03-23 14:38:22,MidwestLeak,,0,0,0,"Stop by and see #MidwestLeak and Brown Family State Farm at the Women in Business marketplace today! https://www.instagram.com/midwestleak/p/BvWr3GeHTGa/?utm_source=ig_twitter_share&amp;igshid=rly1q437k5n1",,,#MidwestLeak,1109464410039508993,https://twitter.com/MidwestLeak/status/1109464410039508993
2019-03-23 14:37:19,sumanhit,,0,0,0,"First ipl 2019 inmatch ad - Statefarm #IPL #IPL2019",,,#IPL #IPL2019,1109464144556679169,https://twitter.com/sumanhit/status/1109464144556679169
2019-03-23 14:36:47,kona_ice_sw_jax,,0,0,0,"We are here til 4pm today!! @James Buss-State Farm Insurance Agent https://www.instagram.com/p/BvWrrisAgTc/?utm_source=ig_twitter_share&amp;igshid=1l9orb3ducrao",,,,1109464009160515585,https://twitter.com/kona_ice_sw_jax/status/1109464009160515585
2019-03-23 14:33:11,mariannatallent,,0,0,1,"I use @StateFarm for home and business too! The Helium commercial makes me giggle! ",,@StateFarm,,1109463105560608769,https://twitter.com/mariannatallent/status/1109463105560608769
2019-03-23 14:31:34,texan4warren,CariniGambarini,1,0,1,"IMO, if you have an old car, StateFarm works to beat competitors. Geico best for motorcycle. And USAA for newer cars was the best value",,,,1109462695898726402,https://twitter.com/texan4warren/status/1109462695898726402
2019-03-23 14:25:04,slimsadia,vestown,0,0,1,"When tf did Oscar start working for statefarm.. ",,,,1109461062603161600,https://twitter.com/slimsadia/status/1109461062603161600
2019-03-23 14:20:04,StateFarm96,,0,0,0,"Things moved a little slower when customers used this @StateFarm atlas from 1951 - the first interstate was still five years away from being constructed! #Throwback #FromTheArchives",,@StateFarm,#Throwback #FromTheArchives,1109459802323931137,https://twitter.com/StateFarm96/status/1109459802323931137
2019-03-23 14:18:49,JoshuaRPeacock,PhillipRPrice,0,0,1,"Hit up @StateFarm can’t go wrong.",,@StateFarm,,1109459489932099585,https://twitter.com/JoshuaRPeacock/status/1109459489932099585
2019-03-23 14:18:06,mtschultz16,charliekirk11,0,0,1,"Oh boy, when the insurance policy fails to pay out, that’s usually when the lawyers step in and investigate those who fraudulently made the claims.. that is how it works for the rest of Americans against for example State Farm etc. who made the claims vs Trump? Fun is starting",,,,1109459310197858305,https://twitter.com/mtschultz16/status/1109459310197858305
2019-03-23 14:16:19,Shop_Julies,,0,0,0,"Come see us today!!! We are open 10a - 2p!! We are conveniently Located at 708 S. Dixon Street adjacent to State Farm in Alma | 912.632.0550 | http://www.shopjuliesboutique.com #juliesandco… https://www.instagram.com/p/BvWpVmZgDsX/?utm_source=ig_twitter_share&amp;igshid=scwmdao4utst",,,#juliesandco,1109458860274675712,https://twitter.com/Shop_Julies/status/1109458860274675712
2019-03-23 14:16:04,paradiseaznews,,0,0,0,"Garth Brooks on what fans can expect from State Farm Stadium concert in Glendale http://dlvr.it/R1PZzx https://tmblr.co/Zazuwe2h2Okrt",,,,1109458795665727490,https://twitter.com/paradiseaznews/status/1109458795665727490
2019-03-23 14:07:30,BunkedB,,0,0,0,"Belt Proof Link https://form.jotform.com/90751986660165#libertymutualinsurance #libertymutal #statefarm #statefarminsurance #geicoinsurance #progressiveinsurance #bunkedbelts #custombelts #personalizedbelts #nationwideinsurance",,,#libertymutal #statefarm #statefarminsurance #geicoinsurance #progressiveinsurance #bunkedbelts #custombelts #personalizedbelts #nationwideinsurance,1109456642117111808,https://twitter.com/BunkedB/status/1109456642117111808
2019-03-23 14:04:43,PhilliesBR_,,1,0,1," GAMEDAY [NBA] (47V-25D) Philadelphia 76ers Atlanta Hawks (25V-48D) State Farm Arena, Atlanta, GA 20:30 Temporada Regular",,,,1109455939734855681,https://twitter.com/PhilliesBR_/status/1109455939734855681
2019-03-23 14:02:28,brightbazaar,,0,2,11,"#ad In today’s blog post with @StateFarm, I’ve shared a list of things to consider before you take a road trip, including a host of useful articles to help with planning and budgeting — check it all out here: https://www.brightbazaarblog.com/2019/03/summer-road-trip-tips.html. #HereToHelp",,@StateFarm,#ad #HereToHelp,1109455373046562816,https://twitter.com/brightbazaar/status/1109455373046562816
2019-03-23 14:01:07,AVLsDreamTeam,,0,0,0,"Home Buyers! Join us for a FREE Home Buyer Q&A next Saturday. We'll be talking pre-approval, the home buying process and insuring your next home. #avl #Asheville #wnc #realestate #mortgage #finance #statefarm... https://www.facebook.com/AVLsDreamTeam/posts/10157079251304297",,,#avl #Asheville #wnc #realestate #mortgage #finance #statefarm,1109455035098976256,https://twitter.com/AVLsDreamTeam/status/1109455035098976256
2019-03-23 13:56:59,JimSantilli,,2,18,44,"A preview of the distracted driving awareness billboard created by Anna Hunyor, a great Dakota High School student. The billboards will begin appearing throughout the state of Michigan on March 25th! @StateFarm @tiasafety @mspmetrodet @RonRobertsGoCVS @cvschools @DakAdm",,@StateFarm @tiasafety @mspmetrodet @RonRobertsGoCVS @cvschools @DakAdm,,1109453992176902144,https://twitter.com/JimSantilli/status/1109453992176902144
2019-03-23 13:55:17,12News,,0,0,4,"Garth Brooks concert to break attendance record at State Farm Stadium in Glendale https://12ne.ws/2U7FMZf",,,,1109453565712457729,https://twitter.com/12News/status/1109453565712457729
2019-03-23 13:52:27,StateFarm,LukeG2017,0,1,4,"Congrats, Luke! We look forward to you joining our State Farm family! -Jessica",,,,1109452853444296704,https://twitter.com/StateFarm/status/1109452853444296704
2019-03-23 13:51:30,Cahnail,,0,0,0,"And of course it’s March Madness why not bring out Hndrxx for our National Anthem!!!! #Astroworld @State Farm Arena https://www.instagram.com/p/BvWmO-0goD_/?utm_source=ig_twitter_share&amp;igshid=iyxxhc1r1vrv",,,#Astroworld,1109452615220379649,https://twitter.com/Cahnail/status/1109452615220379649
2019-03-23 13:46:27,Cahnail,,0,0,0," when Slime came out it was crazy and I have no idea why my camera recorded upside down prob cause that’s how everything looked to me #Astrworld @State Farm Arena https://www.instagram.com/p/BvWlqlmg1Qg/?utm_source=ig_twitter_share&amp;igshid=1wz7tt8egftk6",,,#Astrworld,1109451344937574401,https://twitter.com/Cahnail/status/1109451344937574401
2019-03-23 13:46:27,StateFarm,PharmaSKEE,0,0,1,"We think so too! Thank you for the support! -Jessica",,,,1109451343469658113,https://twitter.com/StateFarm/status/1109451343469658113
2019-03-23 13:45:46,heatherpeno,,0,0,0,"State Farm bank car loans? ",,,,1109451171511570439,https://twitter.com/heatherpeno/status/1109451171511570439
2019-03-23 13:45:00,StateFarm,russellamj,0,0,0,"We're glad we can make you smile, Ashley! Thank you for your support! -Jessica",,,,1109450978275872768,https://twitter.com/StateFarm/status/1109450978275872768
2019-03-23 13:43:32,SixersNationBR,,1,2,10,"GAME DAY Começando uma série de jogos fora de casa, enfrentamos o Hawks hoje, em Altanta. @ESPNagora e League Pass 20:30 (BRT) State Farm Arena (Atlanta, GA) Furkan Korkmaz (joelho) ",,,,1109450607591608320,https://twitter.com/SixersNationBR/status/1109450607591608320
2019-03-23 13:42:44,Cahnail,,0,0,0,"The Biggest Boss #Astroworld @State Farm Arena https://www.instagram.com/p/BvWlYg1ggNl/?utm_source=ig_twitter_share&amp;igshid=1asyivjp220aw",,,#Astroworld,1109450406697099264,https://twitter.com/Cahnail/status/1109450406697099264
2019-03-23 13:39:49,MySportsCulture,,0,1,3,"Next Saturday at 5 pm Live from the Endeavor building in downtown Greenville! Join @Coach_Phillips1 @CoachCarsonFU and myself live on FB for the best 1 hour of sports! We’ll talk NCAA, NBA, and NFL! Podcast is brought to you by Phillip Price State Farm and Smoke On The Water ",,@Coach_Phillips1 @CoachCarsonFU,,1109449673595674624,https://twitter.com/MySportsCulture/status/1109449673595674624
2019-03-23 13:39:38,Cahnail,,0,0,0,"Titti Two Necklace!!!! #Astroworld and and forgive my recording as well as my rapping along I was beyond @State Farm Arena https://www.instagram.com/p/BvWk6LkAPMn/?utm_source=ig_twitter_share&amp;igshid=sae4kd2j7fs3",,,#Astroworld,1109449627231809537,https://twitter.com/Cahnail/status/1109449627231809537
2019-03-23 13:36:35,Araya41A,Reido091603,0,0,0,"@jimstefank @MrGColon",,@jimstefank @MrGColon,,1109448858432692224,https://twitter.com/Araya41A/status/1109448858432692224
2019-03-23 13:36:24,danny3thompson,,0,1,3,"The Las Vegas Aces hold the No. 1 overall pick after winning the WNBA Draft Lottery presented by State Farm in August. #WNBA #WNBADraft http://aroundtheassociation.com/wnba-draft-2019-presented-by-state-farm-to-be-held-april-10/",,,#WNBA #WNBADraft,1109448815814291457,https://twitter.com/danny3thompson/status/1109448815814291457
2019-03-23 13:26:36,rtatman05,,0,1,4,"More Chances to see the @vhshoops seniors in action @ivery_terry @BFarmaaa and @79colt45 - FACA All-Star Classic Today 1:00 PM RP Funding Center -Lakeland @tre2mann3 McDonalds All American Game Wednesday March 27th 7:00 PM State Farm Arena Atlanta Georgia Broadcast on ESPN 2",,@vhshoops @ivery_terry @79colt45 @tre2mann3,,1109446348280135680,https://twitter.com/rtatman05/status/1109446348280135680
2019-03-23 13:26:25,StateFarm,hilltonya33,0,0,0,"Tonya, we're sorry to hear about this outcome. At this time, your State Farm agent will is in the best position to assist you with any options. -Jessica",,,,1109446302432141317,https://twitter.com/StateFarm/status/1109446302432141317
2019-03-23 13:15:41,atlantainformer,,0,0,0,"Got a big one in the Farm : Philadelphia 76ers: State Farm Arena: 7:30 p.m. : F… https://atlantainformer.com/302017/got-a-big-one-in-the-farm-philadelphia-76ers-state-farm-arena-730-p-m-f/",,,,1109443600977399808,https://twitter.com/atlantainformer/status/1109443600977399808
2019-03-23 13:04:13,d3fil3,,0,0,0,"#mumfordandsons @State Farm Arena https://www.instagram.com/p/BvWhFlegJm7/?utm_source=ig_twitter_share&amp;igshid=bws84mnpsc45",,,#mumfordandsons,1109440715250110464,https://twitter.com/d3fil3/status/1109440715250110464
2019-03-23 13:01:37,SFAgentEcker,,0,0,0,"Not all boats are insured the same. See me about our new uninsured/underinsured coverages. Keep those water days worry-free. #HereToHelp Bill Ecker - State Farm Agent, http://billecker.com",,,#HereToHelp,1109440059474743296,https://twitter.com/SFAgentEcker/status/1109440059474743296
2019-03-23 13:01:32,jjbarsh,,0,0,0,"How did some @StateFarm agents celebrate America's bicentennial? Behind the wheel of a red, white, and blue ride. #Throwback",,@StateFarm,#Throwback,1109440041636388866,https://twitter.com/jjbarsh/status/1109440041636388866
2019-03-23 13:01:28,SFAgentEcker,,0,0,0,"Happy Birthday, Michelle Romaine! I hope you have an outstanding birthday! Bill Ecker - State Farm Agent, http://billecker.com",,,,1109440023697350657,https://twitter.com/SFAgentEcker/status/1109440023697350657
2019-03-23 13:01:04,SeminoleISD,,0,1,0,"Our SkillsUSA students are washing cars in the State Farm parking lot! Come support our students! #WeAreSeminole",,,#WeAreSeminole,1109439923709509633,https://twitter.com/SeminoleISD/status/1109439923709509633
2019-03-23 12:55:15,Reido091603,,0,0,0,"And @jimstefank",,@jimstefank,,1109438456734932997,https://twitter.com/Reido091603/status/1109438456734932997
2019-03-23 12:53:39,mbutlerky,JensenAckles,0,0,0,"What’s the over/under on how many years before we see @mishacollins doing @StateFarm commercials?",,@mishacollins @StateFarm,,1109438053670637568,https://twitter.com/mbutlerky/status/1109438053670637568
2019-03-23 12:45:14,SportsFanUSA44,Rachel__Nichols,0,0,1,"State Farm is using this as evidence for the fire in Chris Paul's kitchen.",,,,1109435936893534209,https://twitter.com/SportsFanUSA44/status/1109435936893534209
2019-03-23 12:42:26,ComHired,,0,0,0,"Investment Plan Serv Rep - State Farm | RedHired https://ift.tt/2Jy6UMV",,,,1109435234959937537,https://twitter.com/ComHired/status/1109435234959937537
2019-03-23 12:36:17,ComHired,,0,0,0,"Investment Plan Serv Rep - State Farm | EMHired https://ift.tt/2CyoP0c Communicates with agents and/or business partners to obtain required information and/or forms. Assists Agents and their staff with product, policy, or procedure...",,,,1109433683658919936,https://twitter.com/ComHired/status/1109433683658919936
